System ID,UPC,EAN,Custom SKU,Manufact. SKU,name,Vendor ID,Qty.,price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,6.70241E+11,,JP1996-SDL,P-1996-SDL,"ZURN - 3"" Stainless Steel Drain - P-1996-SDL",,-1,$40.61 ,Yes,ZURN,No,,,40.61,Item,30.05,Cardinal Sales,,,,,,,,,,
2.1E+11,6.70241E+11,,JP1996-BS-24,P-1996-BS24,"ZURN - 24"" Stainless Steel Bumper Guard Set - P-1996-BS-24",,-1,$27.88 ,Yes,ZURN,No,,,27.88,Item,20.65,Cardinal Sales,,,,,,,,,,
2.1E+11,6.70241E+11,,JP1996-HH,P-1996-HH,ZURN - Hose and Hose Bracket - P-1996-HH,,-1,$28.01 ,Yes,ZURN,No,,,28.01,Item,20.75,Cardinal Sales,,,,,,,,,,
2.1E+11,6.70241E+11,,JP1996-MH,P-1996-MH,ZURN - Mop Hanger - P-1996-MH,,-1,$30.98 ,Yes,ZURN,No,,,30.98,Item,22.95,Cardinal Sales,,,,,,,,,,
2.1E+11,6.70241E+11,,JP1996-WG24,P-1996-WG24,"ZURN - 24"" Wall Guard (2 panels) - P-1996-WG24",,-1,$134.53 ,Yes,ZURN,No,,,134.53,Item,99.65,Cardinal Sales,,,,,,,,,,
2.1E+11,033056830710,,3461.001,3461.001,American Standard - Madera™ 1.1 – 1.6 gpf (4.2 – 6.0 Lpf) Chair Height Top Spud Elongated EverClean® Bowl - 3461.001,,-4,$205.20 ,Yes,American Standard,Yes,,,205.2,Item,152,BARDON,,,,,,,,,,
2.1E+11,7.4133E+11,7.4133E+11,68-4B,68-4B,Fairview -  1/4 TUBE OD X 1/4 MALE PIPE CONNECTOR - 68-4B,,0,$1.17 ,Yes,Fairview,Yes,,,1.17,Item,0.87,,,,,,,,,,,
2.1E+11,,,BILLIARDS-BALLS-01,B08D1WH8RZ,GoSports - Regulation Billiards Balls - 1 Professional Ball - BILLIARDS-BALLS-01,,-56,$5.00 ,Yes,GoSports,Yes,,,5,Item,2.44,Amazon,,,,,,,,,,
2.1E+11,7.4133E+11,3.07413E+13,,360-4-100,"Fairview - 1/4 OD X 100 FT, 125 PSI - 360-4-100",,3991,$17.28 ,Yes,Fairview,Yes,,,17.28,Item,12.8,Fairview Fittings,,,,,,,,,,
2.1E+11,,,5M-H381212-10,5M-H381212-10,"5M-Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 12"" (Bag of 10) -5M-H381212-10",,-3,$33.30 ,Yes,5M,Yes,,,33.3,Item,18.7,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381212-50,5M-H381212-50,"5M-Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 12"" (BOX of 50) -5M-H381212-50",,0,$149.60 ,Yes,5M,Yes,,,149.6,Item,93.5,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381216-10,5M-H381216-10,"5M - Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 16"" (Bag of 10) - 5M-H381216-10",,-64,$38.70 ,Yes,5M,Yes,,,38.7,Item,21,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381216-50,5M-H381216-50,"5M - Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 16"" (BOX of 50) - 5M-H381216-50",,0,$168.00 ,Yes,5M,Yes,,,210,Item,105,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387812-10,5M-H387812-10,"5M-Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 12"" (Bag of 10)-5M-H387812-10",,-27,$28.35 ,Yes,5M,Yes,,,28.35,Item,15.8,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387812-50,5M-H387812-50,"5M-Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 12"" (BOX of 50)-5M-H387812-50",,0,$126.40 ,Yes,5M,Yes,,,126.4,Item,79,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387816-10,5M-H387816-10,"5M - Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 16""  (Bag 0f 10)- 5M-H387816-10",,-49,$30.84 ,Yes,5M,Yes,,,34.3,Item,17.2,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387816-50,5M-H387816-50,"5M - Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 16""  (BOX 0f 50)- 5M-H387816-50",,0,$137.60 ,Yes,5M,Yes,,,137.6,Item,86,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,,SD1000,Lyncar - Wingtite Shower Drain  - SD1000,SD1000,0,$119.68 ,Yes,Lyncar,Yes,,,119.68,,0,LynCar,,,,,,,,,,
2.1E+11,,,,7980,Lyncar - Quick Set Shower Drain 2 DWV Brass cUPC - 7980,7980,0,$59.44 ,Yes,Lyncar,Yes,,,59.44,,0,LynCar,,,,,,,,,,
2.1E+11,,,,,test single,,57,$2.00 ,Yes,,Yes,,,2,Item,1,,,,,,,,,,,
2.1E+11,,,,,test single - (2) Box,,5,$2.00 ,Yes,,Yes,,,2,Item,1,,,,,,,,,,,
2.1E+11,,,10101010,10101010,Complete Assembly #1,,19,$100.00 ,Yes,,Yes,,,100,Item,50,,,,,,,,,,,
2.1E+11,,,101101,101101,Assembly #1,,9,$25.00 ,Yes,,Yes,,,25,Item,15,,,,,,,,,,,
2.1E+11,,,202202,202202,Assembly #2,,9,$75.00 ,Yes,,Yes,,,75,Item,35,,,,,,,,,,,
2.1E+11,,,,,101101,,0,$25.00 ,Yes,,Yes,,,0,,15,,,,,,,,,,,
2.1E+11,,,,,202202,,0,$70.00 ,Yes,,Yes,,,0,,35,,,,,,,,,,,
2.1E+11,,,WMOB-12,WMOB-12,"5M - WASHING MACHINE OUTLET BOX 1/4 TURN -1/2"" PEX F1807X 3/4"" MNH,LF BRASS (BOX of 12) - WMOB-12",,-93,$240.00 ,Yes,5M,Yes,,,240,Item,141.33,5M,Fittings,Brass Fittings,Brass Crimp / PEX Fittings,,,,,,,
2.1E+11,,,322804,322804,Canplas - PVC DWV INDIRECT W&O PLUG& CHAIN CHROME - 322804,,0,$33.48 ,Yes,Canplas,No,,,33.48,Item,24.8,Canplas,,,,,,,,,,
2.1E+11,,,322806,322806,Canplas - PVC DWV INDIRECT W&O LIFT & TURN CHROME - 322806,,0,$35.60 ,Yes,Canplas,No,,,35.6,Item,26.37,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,,322808,322808,Canplas - PVC DWV INDIRECT W&O POP UP CHROME - 322808,,3,$37.89 ,Yes,Canplas,No,,,37.89,Item,26.13,Canplas,,,,,,,,,,
2.1E+11,,,322904,322904,Canplas - PVC DWV CONV W&O PLUG& CHAIN CHROME - 322904,,0,$33.87 ,Yes,Canplas,No,,,33.87,Item,25.09,Canplas,,,,,,,,,,
2.1E+11,,,322906,322906,Canplas - PVC DWV CONV W&O LIFT & TURN CHROME - 322906,,0,$38.81 ,Yes,Canplas,No,,,38.81,Item,28.75,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,,322908,322908,Canplas - PVC DWV CONV W&O POP UP CHROME - 322908,,8,$38.64 ,Yes,Canplas,No,,,38.64,Item,26.65,Canplas,,,,,,,,,,
2.1E+11,,,323854,323854,Canplas - PVC DWV ADJ W&O PLUG & CHAIN CHROME - 323854,,0,$33.87 ,Yes,Canplas,No,,,33.87,Item,25.09,Canplas,,,,,,,,,,
2.1E+11,,,323856,323856,Canplas - PVC DWV ADJ W&O LIFT & TURN CHROME - 323856,,0,$38.81 ,Yes,Canplas,No,,,38.81,Item,28.75,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,,323858,323858,Canplas - PVC DWV ADJ W&O POP UP CHROME - 323858,,4,$38.64 ,Yes,Canplas,No,,,38.64,Item,26.65,Canplas,,,,,,,,,,
2.1E+11,,,332906,332906,Canplas - ABS W&O Lift & Turn - 332906,,0,$19.26 ,Yes,Canplas,No,,,19.26,Item,14.27,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,,332908,332908,Canplas - ABS W&O Pop Up - 332908,,116,$19.60 ,Yes,Canplas,No,,,19.6,Item,13.52,Canplas,,,,,,,,,,
2.1E+11,,,333854,333854,Canplas - ABS W&O Adj. Angle Plug & Chain - 333854,,0,$15.09 ,Yes,Canplas,No,,,15.09,Item,11.18,Canplas,,,,,,,,,,
2.1E+11,,,333856,333856,Canplas - ABS W&O Adj. Angle Lift & Turn - 333856,,0,$19.26 ,Yes,Canplas,No,,,19.26,Item,14.27,Canplas,,,,,,,,,,
2.1E+11,,,333858,333858,Canplas - ABS W&O Adj. Angle Pop Up - 333858,,0,$18.25 ,Yes,Canplas,No,,,18.25,Item,13.52,Canplas,,,,,,,,,,
2.1E+11,,,382804,382804,Canplas - FR-Pro W&O Indirect Plug & Chain - 382804,,0,$35.24 ,Yes,Canplas,No,,,35.24,Item,26.1,Canplas,,,,,,,,,,
2.1E+11,,,382806,382806,Canplas - FR-Pro W&O Indirect Lift & Turn - 382806,,0,$37.48 ,Yes,Canplas,No,,,37.48,Item,27.76,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,,382808,382808,Canplas - FR-Pro W&O Indirect Pop up - 382808,,30,$39.88 ,Yes,Canplas,No,,,39.88,Item,27.5,Canplas,,,,,,,,,,
2.1E+11,,,382856,382856,Canplas - FR-Pro Adj Indirect W&O Lift & Turn Chrome - 382856,,0,$37.48 ,Yes,Canplas,No,,,37.48,Item,27.76,Canplas,,,,,,,,,,
2.1E+11,,,382858,382858,Canplas - FR-Pro Adj Indirect W&O Pop Up Chrome - 382858,,0,$37.13 ,Yes,Canplas,No,,,37.13,Item,27.5,Canplas,,,,,,,,,,
2.1E+11,,,382904,382904,Canplas - FR-Pro W&O Convertible Plug & Chain - 382904,,0,$35.65 ,Yes,Canplas,No,,,35.65,Item,26.41,Canplas,,,,,,,,,,
2.1E+11,,,382906,382906,Canplas - FR-Pro W&O Convertible Lift & Turn - 382906,,0,$40.85 ,Yes,Canplas,No,,,40.85,Item,30.26,Canplas,,,,,,,,,,
2.1E+11,,,382908,382908,Canplas - FR-Pro W&O Convertible Pop up - 382908,,0,$37.87 ,Yes,Canplas,No,,,37.87,Item,28.05,Canplas,,,,,,,,,,
2.1E+11,,,383854,383854,Canplas - FR-Pro W&O Adj. Angle Plug & Chain - 383854,,0,$35.65 ,Yes,Canplas,No,,,35.65,Item,26.41,Canplas,,,,,,,,,,
2.1E+11,,,383858,383858,Canplas - FR-Pro W&O Adj. Angle Pop Up - 383858,,0,$37.87 ,Yes,Canplas,No,,,37.87,Item,28.05,Canplas,,,,,,,,,,
2.1E+11,,,3907A02,3907A02,Canplas - 7 Gallon Grease Interceptor - 3907A02,,0,$448.02 ,Yes,Canplas,No,,,448.02,Item,224.01,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,3911A02,3911A02,Canplas - Solids Interceptor - 3911A02,,0,$431.87 ,Yes,Canplas,No,,,431.87,Item,319.9,Canplas,,,,,,,,,,
2.1E+11,,,3911A-1,3911A-1,Canplas - Solids Basket Accessory - 3911A-1,,0,$172.76 ,Yes,Canplas,No,,,172.76,Item,127.97,Canplas,,,,,,,,,,
2.1E+11,6.62671E+11,00662671390141,3915A02,3915A02,Canplas - Endura -  15 Gallon Grease Interceptor - 3915A02,,4,$679.06 ,Yes,Canplas,No,,,679.06,Item,339.53,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,,3920A02,3920A02,Canplas - Endura - 20 Gallon Grease Interceptor - 3920A02,,0,$719.78 ,Yes,Canplas,No,,,719.78,Item,359.89,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,3920AX6,3920AX6,"Canplas - 6"" Riser for 15/20 GPM Grease Interceptor - 3920AX6",,0,$469.78 ,Yes,Canplas,No,,,469.78,Item,234.89,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,00662671390974,3925A02LO,3925A02LO,Canplas -  Endura - 25 Gallon Low Profile Grease Interceptor - 3925A02LO,,12,$956.38 ,Yes,Canplas,No,,,956.38,Item,457.58,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,,3925XTA02,3925XTA02,"Canplas - Endura - 25 Gallon Grease Interceptor 2"" Connection - 3925XTA02",,0,$803.18 ,Yes,Canplas,No,,,803.18,Item,401.59,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,,3925XTA03,3925XTA03,"Canplas - Endura - 25 Gallon Grease Interceptor 3"" Connection - 3925XTA03",,1,$832.40 ,Yes,Canplas,No,,,832.4,Item,416.2,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,3925AX6,3925AX6,"Canplas - 6"" Riser for 25 GPM Grease Interceptor - 3925AX6",,0,$521.98 ,Yes,Canplas,No,,,521.98,Item,260.99,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,,3935A03,3935A03,"Canplas - Endura - 35 Gallon Grease Interceptor - 3"" Connection - 3935A03",,5,"$1,456.08 ",Yes,Canplas,No,,,1456.08,Item,728.04,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,3935AX6,3935AX6,"Canplas - 6"" Riser for 25LOPRO/35/50 GPM Grease Interceptor - 3935AX6",,0,$689.02 ,Yes,Canplas,No,,,689.02,Item,344.51,Canplas,Grease Traps,,,,,,,,,
2.1E+11,6.62671E+11,1.06627E+13,3950A03,3950A03,"Canplas - 50 Gallon Grease Interceptor - 3"" Connection - 3950A03",,0,"$1,848.14 ",Yes,Canplas,No,,,1848.14,Item,924.07,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,4075A04,4075A04,"Canplas - 75 Gallon Grease Interceptor - 4"" Connection - 4075A04",,0,"$5,181.84 ",Yes,Canplas,No,,,5181.84,Item,2590.92,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,4075A04M,4075A04M,"Canplas - 75 Gallon GI -4"" Connection w/M-Rated Cover - 4075A04M",,0,"$3,243.98 ",Yes,Canplas,No,,,3243.98,Item,2402.95,Canplas,,,,,,,,,,
2.1E+11,,,40100A04,40100A04,"Canplas - 100 Gallon Grease Interceptor - 4"" Connetion - 40100A04",,0,"$7,664.08 ",Yes,Canplas,No,,,7664.08,Item,3832.04,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,40100A04M,40100A04M,"Canplas - 150 Gallon GI -4"" Connection w/M-Rated Cover - 40100A04M",,0,"$4,865.47 ",Yes,Canplas,No,,,4865.47,Item,3604.05,Canplas,,,,,,,,,,
2.1E+11,,,40150A04,40150A04,"Canplas - 150 Gallon Grease Interceptor -4"" Connection - 40150A04",,0,"$7,902.02 ",Yes,Canplas,No,,,7902.02,Item,3951.01,Canplas,Grease Traps,,,,,,,,,
2.1E+11,,,40150A04M,40150A04M,"Canplas - 150 Gallon GI -4"" Connection w/M-Rated Cover - 40150A04M",,0,"$5,017.52 ",Yes,Canplas,No,,,5017.52,Item,3716.68,Canplas,,,,,,,,,,
2.1E+11,,,40100AX18,40100AX18,"Canplas - Endura XL 18:"" Externsion Risers - Pair - 40100AX18",,0,"$1,174.37 ",Yes,Canplas,No,,,1174.37,Item,869.9,Canplas,,,,,,,,,,
2.1E+11,,,40100AX35,40100AX35,"Canplas - Endura XL 35"" Extension Risers - Pair - 40100AX35",,0,"$1,370.09 ",Yes,Canplas,No,,,1370.09,Item,1014.88,Canplas,,,,,,,,,,
2.1E+11,,,,,UBER - Package,,-1,$0.00 ,Yes,,Yes,,,0,Item,0,,,,,,,,,,,
2.1E+11,026508052433,,026508052433,026508052433,Moen - HDW MTG CHT/MN/MNR/MTCL KD 1H - Hardware kit for 7100/7400/7600 series kitchen,93959,0,$0.00 ,Yes,Moen,Yes,,,0,Item,13.7,Moen,,,,,,,,,,
2.1E+11,026508160527,,52002,52002,"Moen - CART NUT KIT MCP - Cartridge Nut,O-Ring, Cover 8200 Series - 52002",52002,0,$0.00 ,Yes,Moen,Yes,,,0,Item,21.6,Moen,,,,,,,,,,
2.1E+11,6.27491E+11,,,8017,"Lyncar - Shower Drain 2"" ABS 2 Pc Stainless Grid - 8017",8017,-21,$6.65 ,Yes,Lyncar,Yes,,,6.65,Item,4.93,LynCar,,,,,,,,,,
2.1E+11,6.27491E+11,,8032,8032,"Lyncar - Shower Drain 2"" ABS offset solvent weld drain  - 8032",,-1,$9.64 ,Yes,Lyncar,Yes,,,9.64,Item,7.14,LynCar,,,,,,,,,,
2.1E+11,,,5M-34VB,5M-34VB,"5M - 3/4"" Vaccum Breaker- 5M-34VB",,-5,$4.55 ,Yes,5M,Yes,,,4.55,Item,2.28,5M,,,,,,,,,,
2.1E+11,,,5M-34VB-5,5M-34VB-5,"5M - 3/4"" Vaccum Breaker ( Bag of 5 ) - 5M-34VB-5",,-18,$22.75 ,Yes,5M,Yes,,,22.75,Item,11.38,5M,,,,,,,,,,
2.1E+11,,,5M-34VB-100,5M-34VB-100,"5M - 3/4"" Vaccum Breaker ( BOX of 100 ) - 5M-34VB-100",,0,$455.00 ,Yes,5M,Yes,,,455,Item,227.5,5M,,,,,,,,,,
2.1E+11,,,5M-3414BDV,5M-3414BDV,"5M - 3/4"" MIP x 3/4"" Hose Boiler drain Angle 1/4 Turn - RED HANDLE - 5M-3414BDV",,-11,$5.95 ,Yes,5M,Yes,,,5.95,Item,2.98,5M,,,,,,,,,,
2.1E+11,,,5M-3414BDV-5,5M-3414BDV-5,"3/4"" MIP x 3/4"" Hose Boiler drain Angle 1/4 Turn - RED HANDLE ( Bag of 5 ) - 5M-3414BDV-5",,-9,$29.75 ,Yes,5M,Yes,,,29.75,Item,14.88,5M,,,,,,,,,,
2.1E+11,,,5M-3414BDV-100,5M-3414BDV-100,"3/4"" MIP x 3/4"" Hose Boiler drain Angle 1/4 Turn - RED HANDLE ( BOX of 100 ) - 5M-3414BDV-100",,0,$595.00 ,Yes,5M,Yes,,,595,Item,297.5,5M,,,,,,,,,,
2.1E+11,,,F16001MB,F16001MB,FLUID-QUAD SINGLE LEVER TAP WITH WASTE DRAIN-F16001 - F16001MB,,-1,$205.20 ,Yes,Fluid Faucets,No,,,205.2,Item,114,ARMCO,,,,,,,,,,
2.1E+11,,,5M-H381212-25,5M-H381212-25,"5M-Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 12"" ( BOX of 25 ) -5M-H381212-25",,0,$74.80 ,Yes,5M,Yes,,,74.8,Item,46.75,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381216-25,5M-H381216-25,"5M - Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 16"" ( BOX of 25 ) - 5M-H381216-25",,0,$80.40 ,Yes,5M,Yes,,,80.4,Item,50.25,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387812-25,5M-H387812-25,"5M-Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 12"" ( BOX of 25 ) -5M-H387812-25",,0,$63.20 ,Yes,5M,Yes,,,63.2,Item,39.5,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387816-25,5M-H387816-25,"5M - Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 16""  ( BOX of 25 ) - 5M-H387816-25",,0,$68.80 ,Yes,5M,Yes,,,68.8,Item,43,5M,Hose / Supply,,,,,,,,,
2.1E+11,6.32514E+11,5.70031E+12,,96806141,"Grundfos - G100 - 1/2"" sweat with check valve - 96806141",,0,$89.44 ,Yes,GRUNDFOS,Yes,,,89.44,Item,44.72,GRUNDFOS,,,,,,,,,,
2.1E+11,,,5M-H387816-100,5M-H387816-100,"5M - Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 16""  (BOX 0f 100)- 5M-H387816-100",,-5,$275.20 ,Yes,5M,Yes,,,275.2,Item,172,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H387812-100,5M-H387812-100,"5M-Flexible Hose For Toilet - 3/8"" COMP X 7/8"" BC 12"" (BOX of 100)-5M-H387812-100",,-4,$252.80 ,Yes,5M,Yes,,,316,Item,158,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381216-100,5M-H381216-100,"5M - Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 16"" (BOX of 100) - 5M-H381216-100",,-4,$336.00 ,Yes,5M,Yes,,,336,Item,210,5M,Hose / Supply,,,,,,,,,
2.1E+11,,,5M-H381212-100,5M-H381212-100,"5M-Flexible Hose For Faucet - 3/8"" COMP X 1/2"" FIP 12"" (BOX of 100) -5M-H381212-100",,-3,$299.20 ,Yes,5M,Yes,,,299.2,Item,187,5M,Hose / Supply,,,,,,,,,
2.1E+11,8.55303E+11,,NGPF 7003,NGPF 7003,BASiC - Synguard Nitrile Exam Gloves -100 gloves -Disposable - Blue (Large) - NGPF 7003,,-5,$7.00 ,Yes,BASiC,No,,,7,Item,3,BASiC,,,,,,,,,,
2.1E+11,8.55303E+11,,11331B,11331B,TouchFlex - Nitrile Examination Gloves -100 gloves -Disposable -  Black (Large)- 11331B,,-4,$10.00 ,Yes,TouchFlex,No,,,10,Item,3,TouchFlex,,,,,,,,,,
2.1E+11,061788032447,,,1403244,"Lyncar - 1/2"" MALE SWEAT "" X 1/2"" PEX ADAPTER CPLG - 1403244",1403244,-164,$0.95 ,Yes,Lyncar,Yes,,,0.95,Item,0.7,LynCar,,,,,,,,,,
2.1E+11,061788033666,,,1403366,"Lyncar - 3/4"" FEMALE SWEAT X 3/4"" PEX ADAPTER CPLG BK - 1403366",1403366,-60,$1.78 ,Yes,Lyncar,Yes,,,1.78,Item,1.32,LynCar,,,,,,,,,,
2.1E+11,061788052667,,,1405266,"Lyncar - 3/4"" PEX X 3/4"" "" FPT NON SWIVEL ADAPTER B - 1405266",1405266,-224,$2.75 ,Yes,Lyncar,Yes,,,2.75,Item,2.04,LynCar,,,,,,,,,,
2.1E+11,061788040664,,,1404066,"Lyncar - 3/4"" PEX X 3/4"" "" MPT ADPT BK - 1404066",1404066,-154,$2.73 ,Yes,Lyncar,Yes,,,2.73,Item,2.02,LynCar,,,,,,,,,,
2.1E+11,,,FB-R2012,FB-PIC3188DNDT-130-MC,ForBest - Classic 3188DN+ Portable Drain/Sewer Camera + 512HZ Wireless Locator - FB-PIC3188DNDT-130-MC - FB-R2012,,0,"$2,390.00 ",Yes,ForBest,Yes,,,2390,,2240.7,ForBest,,,,,,,,,,
2.1E+11,6.27492E+11,,,12804LF,Lyncar - Fitting Adaptor Str 1/2 cop X 1/2 MIP - 12804LF,12804LF,-142,$2.19 ,Yes,Lyncar,Yes,,,2.19,Item,1.62,LynCar,,,,,,,,,,
2.1E+11,034481031420,,UA9ADCB,UA9ADCB,Carlon -  1/2” PLASTIC IN-SLAB ELBOW HRSL4  ROYEE1590 -UA9ADCB,,0,$2.38 ,Yes,Carlon,Yes,,,2.38,Item,1.64,BOZ Electric Supply LTD.,Fittings,PVC Fittings,Sch40 (Gray),Conduit Elbow,,,,,,
2.1E+11,,,5MPP-03400-CPL-25,5MPP-03400-CPL-25,"5M-Plastic Pex Coupling 3/4"" x 3/4"" - ( Bag of 25 ) -5MPP-03400-CPL-25",,488,$13.86 ,Yes,5M,Yes,,,13.86,Item,7.7,5M,Fittings,PPSU,PPSU (Plastic) Crimp,,,,,,,
2.1E+11,,,5MPP-01010-9L-10,5MPP-01010-9L-10,"5M-Plastic Pex Elbow 1""  x 1"" - (Bag of 10) - 5MPP-01010-9L-10",,228,$18.96 ,Yes,5M,Yes,,,18.96,Item,10.54,5M,Fittings,PPSU,PPSU (Plastic) Crimp,,,,,,,
2.1E+11,6.12052E+11,,34-ZW1017XLPEX,34-ZW1017XLPEX,"ZURN - TMV, 3/4"" PEX ASSE 1070 LEAD FREE - 34-ZW1070XLPEX",,6,$90.65 ,Yes,ZURN,No,,,90.65,Item,67.15,Cardinal Sales,,,,,,,,,,
2.1E+11,,,5MPP-03400-CPL-500,5MPP-03400-CPL-500,"5M-Plastic Pex Coupling 3/4"" x 3/4"" (Box of 500) - 5MPP-03400-CPL-500",,-2,$246.40 ,Yes,5M,Yes,,,246.4,Item,154,5M,Fittings,PPSU,PPSU (Plastic) Crimp,,,,,,,
2.1E+11,,,5MPP-01010-9L-150,5MPP-01010-9L-150,"5M-Plastic Pex Elbow 1""  x 1"" - (Box of 150) - 5MPP-01010-9L-150",,0,$252.84 ,Yes,5M,Yes,,,252.84,Item,158.03,5M,Fittings,PPSU,PPSU (Plastic) Crimp,,,,,,,
2.1E+11,,,BSWC50,BSWC50,LittleGIANT-1/2  hp Sewage Pumps - BSWC50,,0,$291.90 ,Yes,LittleGIANT,No,,,291.9,Item,216.22,Franklin Electric,Pumps,Sewage Pump,,,,,,,,
2.1E+11,,,R1324T-50,R1324T-50,MIFAB - Scupper Drain with Flat Grate and Threaded Outlet - R1324T-50,,-1,$97.71 ,Yes,MIFAB,Yes,,,97.71,Item,72.38,MIFAB,,,,,,,,,,
2.1E+11,,,MC-10-PN8-31,MC-10-PN8-31,"MIFAB - 10"" Closet Carrier Nipple (STANDARD) Tapered Thread  - MC-10-PN8-31",,-1,$10.54 ,Yes,MIFAB,Yes,,,10.54,Item,7.81,MIFAB,,,,,,,,,,
2.1E+11,098268792034,,0342629,0342629,WATTS - 3/4 315M2-015 Relief Valves - 0342629,,0,$35.30 ,Yes,WATTS,No,,,35.3,Item,26.15,WATTS,,,,,,,,,,
2.1E+11,,,5M-BFPF12340,5M-BFPF12340,"5M - COPPER PRESS FITTING - Copper Adapter P 1/2"" x FPT 3/4"" -  5M-BFPF12340",,940,$4.99 ,Yes,5M,Yes,,,4.99,Item,1.88,5M,Fittings,Copper Fittings,Pro Press (Copper),,,,,,,
2.1E+11,,,5M-BFCPX12-9L,5M-BFCPX12-9L,"5M- PRESS BRASS - 1/2""  PEX x PRESS ADAPTER 90 Elbow- NL BRASS - 5M-BFCPX12-9L",,873,$5.99 ,Yes,5M,No,,,5.99,Item,1.18,5M,Fittings,Brass Fittings,Brass (Pro Press),,,,,,,
2.1E+11,,,5M-CP1212-PFTE,5M-CP1212-PFTE,"5M- PRESS BRASS Ear Drop Elbow - 1/2""  FPT x 1/2"" PRESS - NL BRASS - 5M-CP1212-PFTE",,970,$7.99 ,Yes,5M,No,,,7.99,Item,2.69,5M,Fittings,Brass Fittings,Brass (Pro Press),,,,,,,
2.1E+11,,,5MBP-43434-PFET,5MBP-43434-PFET,"5M-Brass Drop Ear TEE 3/4"" PEX x 3/4"" PEX x 3/4"" FPT - 5MBP-43434-PFET",,1952,$5.15 ,Yes,5M,Yes,,,5.15,Item,2.57,5M,Fittings,Brass Fittings,Brass Crimp / PEX Fittings,,,,,,,
2.1E+11,6.71262E+11,,001636-45,001636-45,"T&S - Lever Handle, Blue Index (Cold) & Screw - 001636-45",,-10,$13.96 ,Yes,T&S,No,,,13.96,Item,10.34,Morris.Lee,,,,,,,,,,
2.1E+11,6.71262E+11,,001637-45,001637-45,"T&S - Lever Handle, Red Index (Hot) & Screw- 001637-45",,-10,$13.96 ,Yes,T&S,No,,,13.96,Item,10.34,Morris.Lee,,,,,,,,,,
2.1E+11,,,WD-135,8150968,WATTS - 35 GPM Grease Interceptor - WD-135 - 8150968,,0,$892.19 ,Yes,WATTS,No,,,892.19,Item,660.88,WATTS,,,,,,,,,,
2.1E+11,,,WD-115,8150971,WATTS - 15 GPM NH Grease Interceptor - WD-115 - 8150971,,-1,$610.02 ,Yes,WATTS,No,,,610.02,Item,451.87,WATTS,,,,,,,,,,
